experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,position_rel,start_color_string,start_sprite_string,target_colors_string,target_sprites_string,start_movement_timeout,middle_movement_timeout,outcome,chosen_color,chosen_sprite,direction,hit_object,moved_from_start_timestamp,reached_middle_timestamp,moved_from_middle_timestamp,start_wait_time,middle_wait_time,current_score,visual_pointer_movement_relpath,collision_pointer_movement_relpath,tablet_pixels_relpath
High,P_180716154854,1,58,5,10,571.3425,573.42,NegToPos,-0.3214286,FF00FF,TriangleTarget,00FFFF|FF00FF|FFFF00,SquareTarget|TriangleTarget|CircleTarget,0.8,1,Success,FF00FF,TriangleTarget,DetectNeg0|DetectPos1,,571.71,572.2,573.09,0.5199543,0.4063074,43,High/P_180716154854/S001/visual_pointer_movement_T058.csv,High/P_180716154854/S001/collision_pointer_movement_T058.csv,High/P_180716154854/S001/tablet_pixels_T058.csv
High,P_180716154854,1,59,5,11,575.5432,577.43,NegToPos,-0.2571428,00FFFF,SquareTarget,FF00FF|00FFFF|FFFF00,CircleTarget|TriangleTarget|SquareTarget,0.8,1,Success,00FFFF,TriangleTarget,DetectNeg0|DetectPos1,,575.92,576.55,577.21,0.5895802,0.3553275,44,High/P_180716154854/S001/visual_pointer_movement_T059.csv,High/P_180716154854/S001/collision_pointer_movement_T059.csv,High/P_180716154854/S001/tablet_pixels_T059.csv
High,P_180716154854,1,60,5,12,579.6115,581.43,NegToPos,-0.1928571,FFFF00,TriangleTarget,FFFF00|FF00FF|00FFFF,TriangleTarget|CircleTarget|SquareTarget,0.8,1,Success,FFFF00,TriangleTarget,DetectNeg0|DetectPos1,,579.97,580.54,581.05,0.5314853,0.470861,45,High/P_180716154854/S001/visual_pointer_movement_T060.csv,High/P_180716154854/S001/collision_pointer_movement_T060.csv,High/P_180716154854/S001/tablet_pixels_T060.csv
High,P_180716154854,1,61,5,13,583.2247,583.96,NegToPos,-0.1285714,00FFFF,SquareTarget,00FFFF|FFFF00|FF00FF,TriangleTarget|SquareTarget|CircleTarget,0.8,1,MiddleMovedEarly,,,DetectNeg0|DetectNeg1,IntermediateCircle,583.58,583.92,,0.3644482,,,High/P_180716154854/S001/visual_pointer_movement_T061.csv,High/P_180716154854/S001/collision_pointer_movement_T061.csv,High/P_180716154854/S001/tablet_pixels_T061.csv
High,P_180716154854,1,62,5,14,586.2306,587.88,NegToPos,-0.06428571,FF00FF,CircleTarget,FFFF00|FF00FF|00FFFF,TriangleTarget|SquareTarget|CircleTarget,0.8,1,Success,FF00FF,SquareTarget,DetectNeg0|DetectNeg1,,586.57,586.9,587.66,0.3302709,0.4258286,46,High/P_180716154854/S001/visual_pointer_movement_T062.csv,High/P_180716154854/S001/collision_pointer_movement_T062.csv,High/P_180716154854/S001/tablet_pixels_T062.csv
High,P_180716154854,1,63,5,15,589.6533,591.19,NegToPos,0,FFFF00,CircleTarget,FFFF00|FF00FF|00FFFF,TriangleTarget|SquareTarget|CircleTarget,0.8,1,Success,FFFF00,TriangleTarget,DetectNeg0|DetectNeg1,,590.03,590.3,590.98,0.4477168,0.3393773,47,High/P_180716154854/S001/visual_pointer_movement_T063.csv,High/P_180716154854/S001/collision_pointer_movement_T063.csv,High/P_180716154854/S001/tablet_pixels_T063.csv
High,P_180716154854,1,64,5,16,592.91,594.57,NegToPos,0.06428571,00FFFF,SquareTarget,FFFF00|FF00FF|00FFFF,SquareTarget|CircleTarget|TriangleTarget,0.8,1,Success,00FFFF,TriangleTarget,DetectNeg0|DetectNeg1,,593.25,593.5,594.26,0.3139603,0.4402676,48,High/P_180716154854/S001/visual_pointer_movement_T064.csv,High/P_180716154854/S001/collision_pointer_movement_T064.csv,High/P_180716154854/S001/tablet_pixels_T064.csv
High,P_180716154854,1,65,5,17,596.622,598.07,NegToPos,0.1285714,FF00FF,SquareTarget,00FFFF|FF00FF|FFFF00,CircleTarget|TriangleTarget|SquareTarget,0.8,1,Success,FF00FF,TriangleTarget,DetectNeg0|DetectNeg1,,596.95,597.27,597.78,0.5542575,0.3029012,49,High/P_180716154854/S001/visual_pointer_movement_T065.csv,High/P_180716154854/S001/collision_pointer_movement_T065.csv,High/P_180716154854/S001/tablet_pixels_T065.csv
High,P_180716154854,1,66,5,18,599.8922,601.48,NegToPos,0.1928571,FF00FF,CircleTarget,FFFF00|FF00FF|00FFFF,CircleTarget|SquareTarget|TriangleTarget,0.8,1,Success,FF00FF,SquareTarget,DetectPos0|DetectPos1,,600.32,600.67,601.25,0.3820574,0.3079282,50,High/P_180716154854/S001/visual_pointer_movement_T066.csv,High/P_180716154854/S001/collision_pointer_movement_T066.csv,High/P_180716154854/S001/tablet_pixels_T066.csv
High,P_180716154854,1,67,5,19,603.5368,605.06,NegToPos,0.2571428,FFFF00,TriangleTarget,FFFF00|FF00FF|00FFFF,TriangleTarget|SquareTarget|CircleTarget,0.8,1,Success,FFFF00,TriangleTarget,DetectNeg0|DetectNeg1,,603.82,604.22,604.74,0.5813369,0.3664752,51,High/P_180716154854/S001/visual_pointer_movement_T067.csv,High/P_180716154854/S001/collision_pointer_movement_T067.csv,High/P_180716154854/S001/tablet_pixels_T067.csv
High,P_180716154854,1,68,5,20,606.8275,608.61,NegToPos,0.3214286,FFFF00,TriangleTarget,00FFFF|FF00FF|FFFF00,TriangleTarget|SquareTarget|CircleTarget,0.8,1,Success,FFFF00,CircleTarget,DetectNeg0|DetectNeg1,,607.18,607.49,608.23,0.452678,0.475205,52,High/P_180716154854/S001/visual_pointer_movement_T068.csv,High/P_180716154854/S001/collision_pointer_movement_T068.csv,High/P_180716154854/S001/tablet_pixels_T068.csv
High,P_180716154854,1,69,5,21,610.8913,612.9,NegToPos,0.3857143,00FFFF,SquareTarget,FFFF00|00FFFF|FF00FF,CircleTarget|SquareTarget|TriangleTarget,0.8,1,Success,00FFFF,SquareTarget,DetectPos0|DetectNeg1,,611.41,611.87,612.59,0.597912,0.3901585,53,High/P_180716154854/S001/visual_pointer_movement_T069.csv,High/P_180716154854/S001/collision_pointer_movement_T069.csv,High/P_180716154854/S001/tablet_pixels_T069.csv
High,P_180716154854,1,70,5,22,614.7141,616.72,NegToPos,0.45,FF00FF,SquareTarget,00FFFF|FFFF00|FF00FF,TriangleTarget|SquareTarget|CircleTarget,0.8,1,Success,FF00FF,CircleTarget,DetectPos0|DetectNeg1,,615.1,615.51,616.45,0.4352943,0.5985714,54,High/P_180716154854/S001/visual_pointer_movement_T070.csv,High/P_180716154854/S001/collision_pointer_movement_T070.csv,High/P_180716154854/S001/tablet_pixels_T070.csv
High,P_180716154854,1,71,5,23,618.6267,620.37,NegToPos,0.5142857,FFFF00,SquareTarget,FFFF00|00FFFF|FF00FF,SquareTarget|TriangleTarget|CircleTarget,0.8,1,Success,FFFF00,SquareTarget,DetectPos0|DetectNeg1,,619.07,619.43,620.15,0.3930763,0.3901829,55,High/P_180716154854/S001/visual_pointer_movement_T071.csv,High/P_180716154854/S001/collision_pointer_movement_T071.csv,High/P_180716154854/S001/tablet_pixels_T071.csv
High,P_180716154854,1,72,5,24,622.054,623.76,NegToPos,0.5785714,FF00FF,CircleTarget,00FFFF|FFFF00|FF00FF,SquareTarget|TriangleTarget|CircleTarget,0.8,1,Success,FF00FF,CircleTarget,DetectPos0|DetectNeg1,,622.4,622.72,623.41,0.5200511,0.3809026,56,High/P_180716154854/S001/visual_pointer_movement_T072.csv,High/P_180716154854/S001/collision_pointer_movement_T072.csv,High/P_180716154854/S001/tablet_pixels_T072.csv
High,P_180716154854,1,73,5,25,625.9712,627.59,NegToPos,0.6428571,FFFF00,SquareTarget,FFFF00|FF00FF|00FFFF,SquareTarget|CircleTarget|TriangleTarget,0.8,1,Success,FFFF00,SquareTarget,DetectPos0|DetectNeg1,,626.33,626.67,627.19,0.3661566,0.4787145,57,High/P_180716154854/S001/visual_pointer_movement_T073.csv,High/P_180716154854/S001/collision_pointer_movement_T073.csv,High/P_180716154854/S001/tablet_pixels_T073.csv
High,P_180716154854,1,74,5,26,629.5828,631.04,NegToPos,0.7071428,FF00FF,SquareTarget,00FFFF|FF00FF|FFFF00,SquareTarget|CircleTarget|TriangleTarget,0.8,1,Success,FF00FF,CircleTarget,DetectPos0|DetectNeg1,,630.02,630.27,630.81,0.3180023,0.3177423,58,High/P_180716154854/S001/visual_pointer_movement_T074.csv,High/P_180716154854/S001/collision_pointer_movement_T074.csv,High/P_180716154854/S001/tablet_pixels_T074.csv
High,P_180716154854,1,75,5,27,632.668,634.37,NegToPos,0.7714285,FFFF00,CircleTarget,FF00FF|00FFFF|FFFF00,CircleTarget|SquareTarget|TriangleTarget,0.8,1,Success,FFFF00,TriangleTarget,DetectPos0|DetectNeg1,,633,633.3,634.12,0.3051053,0.5468459,59,High/P_180716154854/S001/visual_pointer_movement_T075.csv,High/P_180716154854/S001/collision_pointer_movement_T075.csv,High/P_180716154854/S001/tablet_pixels_T075.csv
High,P_180716154854,1,76,5,28,636.2366,638.18,NegToPos,0.8357143,FF00FF,SquareTarget,FF00FF|00FFFF|FFFF00,CircleTarget|TriangleTarget|SquareTarget,0.8,1,Success,FF00FF,CircleTarget,DetectPos0|DetectNeg1,,636.54,636.84,637.67,0.4957714,0.4812536,60,High/P_180716154854/S001/visual_pointer_movement_T076.csv,High/P_180716154854/S001/collision_pointer_movement_T076.csv,High/P_180716154854/S001/tablet_pixels_T076.csv
High,P_180716154854,1,77,5,29,640.1477,641.7,NegToPos,0.9,00FFFF,TriangleTarget,FF00FF|FFFF00|00FFFF,SquareTarget|CircleTarget|TriangleTarget,0.8,1,Success,00FFFF,TriangleTarget,DetectPos0|DetectNeg1,,640.48,640.75,641.44,0.5923872,0.3494563,61,High/P_180716154854/S001/visual_pointer_movement_T077.csv,High/P_180716154854/S001/collision_pointer_movement_T077.csv,High/P_180716154854/S001/tablet_pixels_T077.csv
High,P_180716154854,1,78,6,1,643.7314,645.57,Random,0.2571428,FF00FF,TriangleTarget,FFFF00|00FFFF|FF00FF,CircleTarget|SquareTarget|TriangleTarget,0.8,1,Success,FF00FF,TriangleTarget,DetectNeg0|DetectNeg1,,644.2,644.51,645.29,0.5479134,0.4400264,62,High/P_180716154854/S001/visual_pointer_movement_T078.csv,High/P_180716154854/S001/collision_pointer_movement_T078.csv,High/P_180716154854/S001/tablet_pixels_T078.csv
High,P_180716154854,1,79,6,2,647.2908,649.03,Random,0.45,00FFFF,SquareTarget,FF00FF|FFFF00|00FFFF,SquareTarget|TriangleTarget|CircleTarget,0.8,1,Success,00FFFF,CircleTarget,DetectPos0|DetectNeg1,,647.69,648.07,648.67,0.3103711,0.3072307,63,High/P_180716154854/S001/visual_pointer_movement_T079.csv,High/P_180716154854/S001/collision_pointer_movement_T079.csv,High/P_180716154854/S001/tablet_pixels_T079.csv
High,P_180716154854,1,80,6,3,650.725,652.48,Random,-0.7714285,00FFFF,SquareTarget,FFFF00|FF00FF|00FFFF,TriangleTarget|CircleTarget|SquareTarget,0.8,1,Success,00FFFF,SquareTarget,DetectNeg0|DetectPos1,,651.13,651.38,652.12,0.443926,0.411296,64,High/P_180716154854/S001/visual_pointer_movement_T080.csv,High/P_180716154854/S001/collision_pointer_movement_T080.csv,High/P_180716154854/S001/tablet_pixels_T080.csv
High,P_180716154854,1,81,6,4,654.1586,655.99,Random,0.3214286,FFFF00,CircleTarget,FFFF00|FF00FF|00FFFF,TriangleTarget|SquareTarget|CircleTarget,0.8,1,Success,FFFF00,TriangleTarget,DetectPos0|DetectNeg1,,654.56,654.95,655.74,0.4171481,0.4383203,65,High/P_180716154854/S001/visual_pointer_movement_T081.csv,High/P_180716154854/S001/collision_pointer_movement_T081.csv,High/P_180716154854/S001/tablet_pixels_T081.csv
High,P_180716154854,1,82,6,5,657.8572,659.81,Random,0.3857143,00FFFF,TriangleTarget,00FFFF|FFFF00|FF00FF,TriangleTarget|SquareTarget|CircleTarget,0.8,1,Success,00FFFF,TriangleTarget,DetectPos0|DetectNeg1,,658.25,658.64,659.4,0.5106481,0.3962339,66,High/P_180716154854/S001/visual_pointer_movement_T082.csv,High/P_180716154854/S001/collision_pointer_movement_T082.csv,High/P_180716154854/S001/tablet_pixels_T082.csv
High,P_180716154854,1,83,6,6,661.4321,663.49,Random,0.6428571,00FFFF,CircleTarget,FFFF00|00FFFF|FF00FF,SquareTarget|TriangleTarget|CircleTarget,0.8,1,Success,00FFFF,TriangleTarget,DetectPos0|DetectNeg1,,661.78,662.14,662.86,0.3456379,0.4921387,67,High/P_180716154854/S001/visual_pointer_movement_T083.csv,High/P_180716154854/S001/collision_pointer_movement_T083.csv,High/P_180716154854/S001/tablet_pixels_T083.csv
High,P_180716154854,1,84,6,7,665.2197,667.16,Random,-0.6428571,FFFF00,CircleTarget,FF00FF|00FFFF|FFFF00,TriangleTarget|SquareTarget|CircleTarget,0.8,1,Success,FFFF00,CircleTarget,DetectNeg0|DetectPos1,,665.55,665.9,666.81,0.3489427,0.5949153,68,High/P_180716154854/S001/visual_pointer_movement_T084.csv,High/P_180716154854/S001/collision_pointer_movement_T084.csv,High/P_180716154854/S001/tablet_pixels_T084.csv
High,P_180716154854,1,85,6,8,669.207,671.06,Random,-0.7071428,FF00FF,CircleTarget,FFFF00|00FFFF|FF00FF,SquareTarget|TriangleTarget|CircleTarget,0.8,1,Success,FF00FF,CircleTarget,DetectNeg0|DetectPos1,,669.64,669.85,670.76,0.5991097,0.5679791,69,High/P_180716154854/S001/visual_pointer_movement_T085.csv,High/P_180716154854/S001/collision_pointer_movement_T085.csv,High/P_180716154854/S001/tablet_pixels_T085.csv
High,P_180716154854,1,86,6,9,672.8578,674.96,Random,0.1285714,FFFF00,TriangleTarget,FF00FF|00FFFF|FFFF00,SquareTarget|CircleTarget|TriangleTarget,0.8,1,Success,FFFF00,TriangleTarget,DetectPos0|DetectPos1,,673.31,673.77,674.5,0.4649663,0.4285927,70,High/P_180716154854/S001/visual_pointer_movement_T086.csv,High/P_180716154854/S001/collision_pointer_movement_T086.csv,High/P_180716154854/S001/tablet_pixels_T086.csv
High,P_180716154854,1,87,6,10,676.8949,678.7,Random,0.5785714,FF00FF,TriangleTarget,00FFFF|FF00FF|FFFF00,CircleTarget|TriangleTarget|SquareTarget,0.8,1,Success,FF00FF,TriangleTarget,DetectPos0|DetectNeg1,,677.33,677.63,678.41,0.4318894,0.4366382,71,High/P_180716154854/S001/visual_pointer_movement_T087.csv,High/P_180716154854/S001/collision_pointer_movement_T087.csv,High/P_180716154854/S001/tablet_pixels_T087.csv
High,P_180716154854,1,88,6,11,681.2311,682.89,Random,0.1928571,FF00FF,CircleTarget,FFFF00|FF00FF|00FFFF,TriangleTarget|CircleTarget|SquareTarget,0.8,1,Success,FF00FF,CircleTarget,DetectNeg0|DetectNeg1,,681.65,681.98,682.69,0.5343027,0.4176652,72,High/P_180716154854/S001/visual_pointer_movement_T088.csv,High/P_180716154854/S001/collision_pointer_movement_T088.csv,High/P_180716154854/S001/tablet_pixels_T088.csv
High,P_180716154854,1,89,6,12,685.1804,686.88,Random,-0.5142857,FF00FF,CircleTarget,00FFFF|FFFF00|FF00FF,TriangleTarget|CircleTarget|SquareTarget,0.8,1,Success,FF00FF,SquareTarget,DetectNeg0|DetectPos1,,685.58,685.95,686.55,0.4933073,0.3283258,73,High/P_180716154854/S001/visual_pointer_movement_T089.csv,High/P_180716154854/S001/collision_pointer_movement_T089.csv,High/P_180716154854/S001/tablet_pixels_T089.csv
High,P_180716154854,1,90,6,13,688.7245,690.66,Random,-0.3214286,00FFFF,CircleTarget,FF00FF|FFFF00|00FFFF,SquareTarget|TriangleTarget|CircleTarget,0.8,1,Success,00FFFF,CircleTarget,DetectNeg0|DetectPos1,,689.08,689.55,690.35,0.4986527,0.5085458,74,High/P_180716154854/S001/visual_pointer_movement_T090.csv,High/P_180716154854/S001/collision_pointer_movement_T090.csv,High/P_180716154854/S001/tablet_pixels_T090.csv
High,P_180716154854,1,91,6,14,692.5179,694.5,Random,-0.2571428,00FFFF,SquareTarget,00FFFF|FFFF00|FF00FF,CircleTarget|SquareTarget|TriangleTarget,0.8,1,Success,00FFFF,CircleTarget,DetectNeg0|DetectPos1,,692.93,693.44,694.22,0.430361,0.4336445,75,High/P_180716154854/S001/visual_pointer_movement_T091.csv,High/P_180716154854/S001/collision_pointer_movement_T091.csv,High/P_180716154854/S001/tablet_pixels_T091.csv
High,P_180716154854,1,92,6,15,696.3005,698.06,Random,-0.1285714,00FFFF,CircleTarget,FF00FF|00FFFF|FFFF00,TriangleTarget|SquareTarget|CircleTarget,0.8,1,Success,00FFFF,SquareTarget,DetectNeg0|DetectNeg1,,696.73,697.05,697.65,0.4175812,0.4756547,76,High/P_180716154854/S001/visual_pointer_movement_T092.csv,High/P_180716154854/S001/collision_pointer_movement_T092.csv,High/P_180716154854/S001/tablet_pixels_T092.csv
High,P_180716154854,1,93,6,16,699.6926,701.62,Random,-0.9,FFFF00,TriangleTarget,00FFFF|FF00FF|FFFF00,CircleTarget|SquareTarget|TriangleTarget,0.8,1,Success,FFFF00,TriangleTarget,DetectNeg0|DetectPos1,,700.12,700.4,701.28,0.3681675,0.5412869,77,High/P_180716154854/S001/visual_pointer_movement_T093.csv,High/P_180716154854/S001/collision_pointer_movement_T093.csv,High/P_180716154854/S001/tablet_pixels_T093.csv
High,P_180716154854,1,94,6,17,703.5923,705.4,Random,0.06428571,FFFF00,CircleTarget,00FFFF|FFFF00|FF00FF,CircleTarget|SquareTarget|TriangleTarget,0.8,1,Success,FFFF00,SquareTarget,DetectNeg0|DetectNeg1,,704.05,704.32,705.16,0.5052369,0.5374005,78,High/P_180716154854/S001/visual_pointer_movement_T094.csv,High/P_180716154854/S001/collision_pointer_movement_T094.csv,High/P_180716154854/S001/tablet_pixels_T094.csv
High,P_180716154854,1,95,6,18,707.9772,709.55,Random,-0.06428571,FFFF00,TriangleTarget,FF00FF|FFFF00|00FFFF,CircleTarget|TriangleTarget|SquareTarget,0.8,1,Success,FFFF00,TriangleTarget,DetectNeg0|DetectNeg1,,708.37,708.66,709.34,0.5688721,0.3589957,79,High/P_180716154854/S001/visual_pointer_movement_T095.csv,High/P_180716154854/S001/collision_pointer_movement_T095.csv,High/P_180716154854/S001/tablet_pixels_T095.csv
High,P_180716154854,1,96,6,19,711.6053,713.57,Random,0.5142857,FF00FF,CircleTarget,00FFFF|FFFF00|FF00FF,CircleTarget|TriangleTarget|SquareTarget,0.8,1,Success,FF00FF,SquareTarget,DetectPos0|DetectNeg1,,712.03,712.4,713.33,0.5040503,0.5963482,80,High/P_180716154854/S001/visual_pointer_movement_T096.csv,High/P_180716154854/S001/collision_pointer_movement_T096.csv,High/P_180716154854/S001/tablet_pixels_T096.csv
High,P_180716154854,1,97,6,20,715.4123,717.12,Random,0.7714285,FF00FF,TriangleTarget,FFFF00|FF00FF|00FFFF,TriangleTarget|CircleTarget|SquareTarget,0.8,1,Success,FF00FF,CircleTarget,DetectPos0|DetectNeg1,,715.8,716.15,716.9,0.3863449,0.4121894,81,High/P_180716154854/S001/visual_pointer_movement_T097.csv,High/P_180716154854/S001/collision_pointer_movement_T097.csv,High/P_180716154854/S001/tablet_pixels_T097.csv
High,P_180716154854,1,98,6,21,719.3821,721.44,Random,0.7071428,00FFFF,CircleTarget,00FFFF|FFFF00|FF00FF,CircleTarget|SquareTarget|TriangleTarget,0.8,1,Success,00FFFF,CircleTarget,DetectPos0|DetectNeg1,,719.9,720.12,720.87,0.4367018,0.430555,82,High/P_180716154854/S001/visual_pointer_movement_T098.csv,High/P_180716154854/S001/collision_pointer_movement_T098.csv,High/P_180716154854/S001/tablet_pixels_T098.csv
High,P_180716154854,1,99,6,22,723.2705,725.27,Random,-0.1928571,00FFFF,SquareTarget,00FFFF|FF00FF|FFFF00,TriangleTarget|CircleTarget|SquareTarget,0.8,1,Success,00FFFF,TriangleTarget,DetectNeg0|DetectNeg1,,723.77,724.12,724.97,0.484742,0.5350238,83,High/P_180716154854/S001/visual_pointer_movement_T099.csv,High/P_180716154854/S001/collision_pointer_movement_T099.csv,High/P_180716154854/S001/tablet_pixels_T099.csv
High,P_180716154854,1,100,6,23,727.0532,728.64,Random,0.8357143,00FFFF,CircleTarget,FFFF00|00FFFF|FF00FF,CircleTarget|TriangleTarget|SquareTarget,0.8,1,Success,00FFFF,TriangleTarget,DetectPos0|DetectNeg1,,727.44,727.69,728.46,0.4070247,0.3891295,84,High/P_180716154854/S001/visual_pointer_movement_T100.csv,High/P_180716154854/S001/collision_pointer_movement_T100.csv,High/P_180716154854/S001/tablet_pixels_T100.csv
High,P_180716154854,1,101,6,24,730.9296,732.82,Random,-0.45,FFFF00,TriangleTarget,FF00FF|00FFFF|FFFF00,CircleTarget|SquareTarget|TriangleTarget,0.8,1,Success,FFFF00,TriangleTarget,DetectNeg0|DetectPos1,,731.35,731.65,732.52,0.480828,0.5396898,85,High/P_180716154854/S001/visual_pointer_movement_T101.csv,High/P_180716154854/S001/collision_pointer_movement_T101.csv,High/P_180716154854/S001/tablet_pixels_T101.csv
High,P_180716154854,1,102,6,25,735.301,737.02,Random,0,FFFF00,SquareTarget,FF00FF|00FFFF|FFFF00,SquareTarget|TriangleTarget|CircleTarget,0.8,1,Success,FFFF00,CircleTarget,DetectNeg0|DetectNeg1,,735.81,736.09,736.75,0.5376842,0.3074048,86,High/P_180716154854/S001/visual_pointer_movement_T102.csv,High/P_180716154854/S001/collision_pointer_movement_T102.csv,High/P_180716154854/S001/tablet_pixels_T102.csv
High,P_180716154854,1,103,6,26,738.9752,740.85,Random,-0.3857143,FFFF00,SquareTarget,FF00FF|FFFF00|00FFFF,CircleTarget|TriangleTarget|SquareTarget,0.8,1,Success,FFFF00,TriangleTarget,DetectNeg0|DetectPos1,,739.39,739.83,740.51,0.5785953,0.5106094,87,High/P_180716154854/S001/visual_pointer_movement_T103.csv,High/P_180716154854/S001/collision_pointer_movement_T103.csv,High/P_180716154854/S001/tablet_pixels_T103.csv
High,P_180716154854,1,104,6,27,742.7989,745.05,Random,-0.8357143,00FFFF,SquareTarget,FF00FF|00FFFF|FFFF00,CircleTarget|SquareTarget|TriangleTarget,0.8,1,Success,00FFFF,SquareTarget,DetectNeg0|DetectPos1,,743.22,743.44,744.33,0.5170638,0.5539209,88,High/P_180716154854/S001/visual_pointer_movement_T104.csv,High/P_180716154854/S001/collision_pointer_movement_T104.csv,High/P_180716154854/S001/tablet_pixels_T104.csv
High,P_180716154854,1,105,6,28,747.069,748.92,Random,-0.5785714,00FFFF,TriangleTarget,FF00FF|00FFFF|FFFF00,CircleTarget|SquareTarget|TriangleTarget,0.8,1,Success,00FFFF,SquareTarget,DetectNeg0|DetectPos1,,747.49,747.75,748.58,0.4014353,0.5055004,89,High/P_180716154854/S001/visual_pointer_movement_T105.csv,High/P_180716154854/S001/collision_pointer_movement_T105.csv,High/P_180716154854/S001/tablet_pixels_T105.csv
High,P_180716154854,1,106,6,29,750.9103,752.44,Random,0.9,00FFFF,CircleTarget,FFFF00|FF00FF|00FFFF,CircleTarget|TriangleTarget|SquareTarget,0.8,1,Success,00FFFF,SquareTarget,DetectPos0|DetectNeg1,,751.28,751.5,752.18,0.4961942,0.3147419,90,High/P_180716154854/S001/visual_pointer_movement_T106.csv,High/P_180716154854/S001/collision_pointer_movement_T106.csv,High/P_180716154854/S001/tablet_pixels_T106.csv
