experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,position_rel,start_color_string,start_sprite_string,target_colors_string,target_sprites_string,start_movement_timeout,middle_movement_timeout,outcome,chosen_color,chosen_sprite,direction,hit_object,moved_from_start_timestamp,reached_middle_timestamp,moved_from_middle_timestamp,start_wait_time,middle_wait_time,current_score,visual_pointer_movement_relpath,collision_pointer_movement_relpath,tablet_pixels_relpath
High,P_180718095152,1,58,5,18,438.6786,440.76,Random,0.2571428,FFFF00,SquareTarget,00FFFF|FFFF00|FF00FF,SquareTarget|TriangleTarget|CircleTarget,0.8,1,Success,FFFF00,TriangleTarget,DetectNeg0|DetectNeg1,,439.13,439.49,440.39,0.5334826,0.5550557,46,High/P_180718095152/S001/visual_pointer_movement_T058.csv,High/P_180718095152/S001/collision_pointer_movement_T058.csv,High/P_180718095152/S001/tablet_pixels_T058.csv
High,P_180718095152,1,59,5,19,443.135,444.33,Random,-0.3214286,00FFFF,TriangleTarget,00FFFF|FFFF00|FF00FF,CircleTarget|SquareTarget|TriangleTarget,0.8,1,MiddleMovedEarly,,,DetectNeg0|DetectPos1,IntermediateCircle,443.63,444.21,,0.5907487,,,High/P_180718095152/S001/visual_pointer_movement_T059.csv,High/P_180718095152/S001/collision_pointer_movement_T059.csv,High/P_180718095152/S001/tablet_pixels_T059.csv
High,P_180718095152,1,60,5,20,446.7316,448.84,Random,0.8357143,00FFFF,SquareTarget,FF00FF|00FFFF|FFFF00,TriangleTarget|CircleTarget|SquareTarget,0.8,1,Success,00FFFF,CircleTarget,DetectPos0|DetectNeg1,,447.19,447.5,448.48,0.4599971,0.5867053,47,High/P_180718095152/S001/visual_pointer_movement_T060.csv,High/P_180718095152/S001/collision_pointer_movement_T060.csv,High/P_180718095152/S001/tablet_pixels_T060.csv
High,P_180718095152,1,61,5,21,450.8316,452.78,Random,0.7071428,00FFFF,CircleTarget,FFFF00|00FFFF|FF00FF,SquareTarget|TriangleTarget|CircleTarget,0.8,1,Success,00FFFF,TriangleTarget,DetectPos0|DetectNeg1,,451.2,451.53,452.43,0.3808796,0.5427234,48,High/P_180718095152/S001/visual_pointer_movement_T061.csv,High/P_180718095152/S001/collision_pointer_movement_T061.csv,High/P_180718095152/S001/tablet_pixels_T061.csv
High,P_180718095152,1,62,5,22,454.8488,456.84,Random,-0.7714285,00FFFF,TriangleTarget,00FFFF|FFFF00|FF00FF,CircleTarget|TriangleTarget|SquareTarget,0.8,1,Success,00FFFF,CircleTarget,DetectNeg0|DetectPos1,,455.28,455.58,456.47,0.460017,0.5197961,49,High/P_180718095152/S001/visual_pointer_movement_T062.csv,High/P_180718095152/S001/collision_pointer_movement_T062.csv,High/P_180718095152/S001/tablet_pixels_T062.csv
High,P_180718095152,1,63,5,23,458.7816,460.93,Random,-0.1928571,00FFFF,SquareTarget,FF00FF|FFFF00|00FFFF,TriangleTarget|CircleTarget|SquareTarget,0.8,1,Success,00FFFF,SquareTarget,DetectNeg0|DetectNeg1,,459.25,459.61,460.56,0.3448094,0.5298471,50,High/P_180718095152/S001/visual_pointer_movement_T063.csv,High/P_180718095152/S001/collision_pointer_movement_T063.csv,High/P_180718095152/S001/tablet_pixels_T063.csv
High,P_180718095152,1,64,5,24,462.8655,464.99,Random,0.5785714,FF00FF,TriangleTarget,FF00FF|00FFFF|FFFF00,CircleTarget|TriangleTarget|SquareTarget,0.8,1,Success,FF00FF,CircleTarget,DetectPos0|DetectNeg1,,463.33,463.75,464.62,0.3203453,0.4920289,51,High/P_180718095152/S001/visual_pointer_movement_T064.csv,High/P_180718095152/S001/collision_pointer_movement_T064.csv,High/P_180718095152/S001/tablet_pixels_T064.csv
High,P_180718095152,1,65,5,25,467.0463,469.19,Random,-0.45,00FFFF,TriangleTarget,FFFF00|00FFFF|FF00FF,SquareTarget|CircleTarget|TriangleTarget,0.8,1,Success,00FFFF,CircleTarget,DetectNeg0|DetectPos1,,467.49,467.9,468.78,0.477579,0.4540437,52,High/P_180718095152/S001/visual_pointer_movement_T065.csv,High/P_180718095152/S001/collision_pointer_movement_T065.csv,High/P_180718095152/S001/tablet_pixels_T065.csv
High,P_180718095152,1,66,5,26,471.1292,473.22,Random,0.45,00FFFF,SquareTarget,00FFFF|FFFF00|FF00FF,SquareTarget|CircleTarget|TriangleTarget,0.8,1,Success,00FFFF,SquareTarget,DetectPos0|DetectNeg1,,471.57,472,472.86,0.5671417,0.416607,53,High/P_180718095152/S001/visual_pointer_movement_T066.csv,High/P_180718095152/S001/collision_pointer_movement_T066.csv,High/P_180718095152/S001/tablet_pixels_T066.csv
High,P_180718095152,1,67,5,27,475.1201,477.24,Random,0.3214286,FF00FF,CircleTarget,00FFFF|FFFF00|FF00FF,CircleTarget|SquareTarget|TriangleTarget,0.8,1,Success,FF00FF,TriangleTarget,DetectPos0|DetectNeg1,,475.54,476,476.85,0.4065017,0.4046423,54,High/P_180718095152/S001/visual_pointer_movement_T067.csv,High/P_180718095152/S001/collision_pointer_movement_T067.csv,High/P_180718095152/S001/tablet_pixels_T067.csv
High,P_180718095152,1,68,5,28,479.6472,481.67,Random,0,00FFFF,SquareTarget,00FFFF|FF00FF|FFFF00,SquareTarget|TriangleTarget|CircleTarget,0.8,1,Success,00FFFF,SquareTarget,DetectNeg0|DetectNeg1,,480.08,480.4,481.22,0.5319927,0.5956075,55,High/P_180718095152/S001/visual_pointer_movement_T068.csv,High/P_180718095152/S001/collision_pointer_movement_T068.csv,High/P_180718095152/S001/tablet_pixels_T068.csv
High,P_180718095152,1,69,5,29,483.6705,484.34,Random,0.06428571,00FFFF,SquareTarget,00FFFF|FF00FF|FFFF00,TriangleTarget|CircleTarget|SquareTarget,0.8,1,HitObstacle,,,DetectNeg0,Obstacle0,484.15,,,0.4754806,,,High/P_180718095152/S001/visual_pointer_movement_T069.csv,High/P_180718095152/S001/collision_pointer_movement_T069.csv,High/P_180718095152/S001/tablet_pixels_T069.csv
High,P_180718095152,1,70,6,1,486.5453,488.48,PosToNeg,0.9,FFFF00,CircleTarget,00FFFF|FF00FF|FFFF00,SquareTarget|CircleTarget|TriangleTarget,0.8,1,Success,FFFF00,TriangleTarget,DetectNeg1,,487,487.33,488.12,0.3624713,0.3111129,56,High/P_180718095152/S001/visual_pointer_movement_T070.csv,High/P_180718095152/S001/collision_pointer_movement_T070.csv,High/P_180718095152/S001/tablet_pixels_T070.csv
High,P_180718095152,1,71,6,2,490.5316,492.38,PosToNeg,0.8357143,00FFFF,TriangleTarget,FFFF00|FF00FF|00FFFF,CircleTarget|SquareTarget|TriangleTarget,0.8,1,Success,00FFFF,TriangleTarget,DetectPos0|DetectNeg1,,491,491.29,492.03,0.4068045,0.303812,57,High/P_180718095152/S001/visual_pointer_movement_T071.csv,High/P_180718095152/S001/collision_pointer_movement_T071.csv,High/P_180718095152/S001/tablet_pixels_T071.csv
High,P_180718095152,1,72,6,3,494.3819,496.3,PosToNeg,0.7714285,FF00FF,TriangleTarget,FF00FF|FFFF00|00FFFF,SquareTarget|TriangleTarget|CircleTarget,0.8,1,Success,FF00FF,SquareTarget,DetectPos0|DetectNeg1,,494.86,495.14,495.94,0.4216423,0.4765956,58,High/P_180718095152/S001/visual_pointer_movement_T072.csv,High/P_180718095152/S001/collision_pointer_movement_T072.csv,High/P_180718095152/S001/tablet_pixels_T072.csv
High,P_180718095152,1,73,6,4,498.3772,500.33,PosToNeg,0.7071428,00FFFF,SquareTarget,00FFFF|FF00FF|FFFF00,SquareTarget|CircleTarget|TriangleTarget,0.8,1,Success,00FFFF,SquareTarget,DetectPos0|DetectNeg1,,498.82,499.14,499.99,0.554759,0.5008405,59,High/P_180718095152/S001/visual_pointer_movement_T073.csv,High/P_180718095152/S001/collision_pointer_movement_T073.csv,High/P_180718095152/S001/tablet_pixels_T073.csv
High,P_180718095152,1,74,6,5,502.3679,504.26,PosToNeg,0.6428571,00FFFF,CircleTarget,FF00FF|00FFFF|FFFF00,CircleTarget|TriangleTarget|SquareTarget,0.8,1,Success,00FFFF,TriangleTarget,DetectPos0|DetectNeg1,,502.83,503.11,503.9,0.5921233,0.4532705,60,High/P_180718095152/S001/visual_pointer_movement_T074.csv,High/P_180718095152/S001/collision_pointer_movement_T074.csv,High/P_180718095152/S001/tablet_pixels_T074.csv
High,P_180718095152,1,75,6,6,507.7592,509.84,PosToNeg,0.5785714,FFFF00,SquareTarget,00FFFF|FF00FF|FFFF00,TriangleTarget|SquareTarget|CircleTarget,0.8,1,Success,FFFF00,CircleTarget,DetectPos0|DetectNeg1,,508.17,508.6,509.46,0.3289905,0.4813316,61,High/P_180718095152/S001/visual_pointer_movement_T075.csv,High/P_180718095152/S001/collision_pointer_movement_T075.csv,High/P_180718095152/S001/tablet_pixels_T075.csv
High,P_180718095152,1,76,6,7,511.9092,513.93,PosToNeg,0.5142857,FFFF00,TriangleTarget,FF00FF|00FFFF|FFFF00,CircleTarget|SquareTarget|TriangleTarget,0.8,1,Success,FFFF00,TriangleTarget,DetectPos0|DetectNeg1,,512.31,512.69,513.53,0.491959,0.350623,62,High/P_180718095152/S001/visual_pointer_movement_T076.csv,High/P_180718095152/S001/collision_pointer_movement_T076.csv,High/P_180718095152/S001/tablet_pixels_T076.csv
High,P_180718095152,1,77,6,8,515.943,517.97,PosToNeg,0.45,FFFF00,CircleTarget,00FFFF|FFFF00|FF00FF,SquareTarget|CircleTarget|TriangleTarget,0.8,1,Success,FFFF00,CircleTarget,DetectPos0|DetectNeg1,,516.36,516.76,517.55,0.3822865,0.3993659,63,High/P_180718095152/S001/visual_pointer_movement_T077.csv,High/P_180718095152/S001/collision_pointer_movement_T077.csv,High/P_180718095152/S001/tablet_pixels_T077.csv
High,P_180718095152,1,78,6,9,520.1147,521.08,PosToNeg,0.3857143,FFFF00,SquareTarget,FFFF00|00FFFF|FF00FF,SquareTarget|CircleTarget|TriangleTarget,0.8,1,MiddleMovedEarly,,,DetectPos0|DetectNeg1,IntermediateCircle,520.58,520.99,,0.3423654,,,High/P_180718095152/S001/visual_pointer_movement_T078.csv,High/P_180718095152/S001/collision_pointer_movement_T078.csv,High/P_180718095152/S001/tablet_pixels_T078.csv
High,P_180718095152,1,79,6,10,523.3523,525.48,PosToNeg,0.3214286,00FFFF,CircleTarget,FFFF00|00FFFF|FF00FF,CircleTarget|TriangleTarget|SquareTarget,0.8,1,Success,00FFFF,TriangleTarget,DetectNeg0|DetectNeg1,,523.88,524.27,525.13,0.4997577,0.4508206,64,High/P_180718095152/S001/visual_pointer_movement_T079.csv,High/P_180718095152/S001/collision_pointer_movement_T079.csv,High/P_180718095152/S001/tablet_pixels_T079.csv
High,P_180718095152,1,80,6,11,527.3865,528.23,PosToNeg,0.2571428,FFFF00,TriangleTarget,00FFFF|FFFF00|FF00FF,TriangleTarget|CircleTarget|SquareTarget,0.8,1,MiddleMovedEarly,,,DetectNeg0|DetectNeg1,IntermediateCircle,527.85,528.2,,0.4421271,,,High/P_180718095152/S001/visual_pointer_movement_T080.csv,High/P_180718095152/S001/collision_pointer_movement_T080.csv,High/P_180718095152/S001/tablet_pixels_T080.csv
High,P_180718095152,1,81,6,12,530.69,532.91,PosToNeg,0.1928571,00FFFF,CircleTarget,FFFF00|FF00FF|00FFFF,TriangleTarget|SquareTarget|CircleTarget,0.8,1,Success,00FFFF,CircleTarget,DetectNeg0|DetectNeg1,,531.33,531.63,532.46,0.5629865,0.3547944,65,High/P_180718095152/S001/visual_pointer_movement_T081.csv,High/P_180718095152/S001/collision_pointer_movement_T081.csv,High/P_180718095152/S001/tablet_pixels_T081.csv
High,P_180718095152,1,82,6,13,535.0244,537.02,PosToNeg,0.1285714,FFFF00,TriangleTarget,FFFF00|FF00FF|00FFFF,TriangleTarget|SquareTarget|CircleTarget,0.8,1,Success,FFFF00,TriangleTarget,DetectNeg0|DetectNeg1,,535.55,535.84,536.63,0.5678011,0.3105226,66,High/P_180718095152/S001/visual_pointer_movement_T082.csv,High/P_180718095152/S001/collision_pointer_movement_T082.csv,High/P_180718095152/S001/tablet_pixels_T082.csv
High,P_180718095152,1,83,6,14,539.1251,541.26,PosToNeg,0.06428571,FF00FF,CircleTarget,FF00FF|FFFF00|00FFFF,SquareTarget|CircleTarget|TriangleTarget,0.8,1,Success,FF00FF,SquareTarget,DetectNeg0|DetectNeg1,,539.58,539.9,540.87,0.5491258,0.5980071,67,High/P_180718095152/S001/visual_pointer_movement_T083.csv,High/P_180718095152/S001/collision_pointer_movement_T083.csv,High/P_180718095152/S001/tablet_pixels_T083.csv
High,P_180718095152,1,84,6,15,543.2819,545.22,PosToNeg,0,00FFFF,SquareTarget,00FFFF|FF00FF|FFFF00,CircleTarget|SquareTarget|TriangleTarget,0.8,1,Success,00FFFF,CircleTarget,DetectNeg0|DetectNeg1,,543.77,544.11,544.84,0.4258629,0.3469504,68,High/P_180718095152/S001/visual_pointer_movement_T084.csv,High/P_180718095152/S001/collision_pointer_movement_T084.csv,High/P_180718095152/S001/tablet_pixels_T084.csv
High,P_180718095152,1,85,6,16,547.1924,549.25,PosToNeg,-0.06428571,00FFFF,CircleTarget,00FFFF|FFFF00|FF00FF,SquareTarget|TriangleTarget|CircleTarget,0.8,1,Success,00FFFF,SquareTarget,DetectNeg0|DetectNeg1,,547.71,548.02,548.84,0.403841,0.4754507,69,High/P_180718095152/S001/visual_pointer_movement_T085.csv,High/P_180718095152/S001/collision_pointer_movement_T085.csv,High/P_180718095152/S001/tablet_pixels_T085.csv
High,P_180718095152,1,86,6,17,551.1106,551.96,PosToNeg,-0.1285714,00FFFF,TriangleTarget,00FFFF|FF00FF|FFFF00,TriangleTarget|SquareTarget|CircleTarget,0.8,1,MiddleMovedEarly,,,DetectNeg0|DetectNeg1,IntermediateCircle,551.59,551.89,,0.3525118,,,High/P_180718095152/S001/visual_pointer_movement_T086.csv,High/P_180718095152/S001/collision_pointer_movement_T086.csv,High/P_180718095152/S001/tablet_pixels_T086.csv
High,P_180718095152,1,87,6,18,553.9347,555.9,PosToNeg,-0.1928571,00FFFF,TriangleTarget,FFFF00|00FFFF|FF00FF,TriangleTarget|SquareTarget|CircleTarget,0.8,1,Success,00FFFF,SquareTarget,DetectPos0|DetectPos1,,554.35,554.68,555.49,0.4480717,0.4398029,70,High/P_180718095152/S001/visual_pointer_movement_T087.csv,High/P_180718095152/S001/collision_pointer_movement_T087.csv,High/P_180718095152/S001/tablet_pixels_T087.csv
High,P_180718095152,1,88,6,19,557.7885,559.76,PosToNeg,-0.2571428,FFFF00,TriangleTarget,FF00FF|FFFF00|00FFFF,TriangleTarget|CircleTarget|SquareTarget,0.8,1,Success,FFFF00,CircleTarget,DetectNeg0|DetectNeg1,,558.24,558.63,559.4,0.4864181,0.3991133,71,High/P_180718095152/S001/visual_pointer_movement_T088.csv,High/P_180718095152/S001/collision_pointer_movement_T088.csv,High/P_180718095152/S001/tablet_pixels_T088.csv
High,P_180718095152,1,89,6,20,561.7452,563.87,PosToNeg,-0.3214286,FFFF00,SquareTarget,FF00FF|FFFF00|00FFFF,TriangleTarget|SquareTarget|CircleTarget,0.8,1,Success,FFFF00,SquareTarget,DetectNeg0|DetectNeg1,,562.18,562.6,563.48,0.5542211,0.5181931,72,High/P_180718095152/S001/visual_pointer_movement_T089.csv,High/P_180718095152/S001/collision_pointer_movement_T089.csv,High/P_180718095152/S001/tablet_pixels_T089.csv
High,P_180718095152,1,90,6,21,565.6266,567.95,PosToNeg,-0.3857143,00FFFF,SquareTarget,00FFFF|FFFF00|FF00FF,CircleTarget|SquareTarget|TriangleTarget,0.8,1,Success,00FFFF,CircleTarget,DetectNeg0|DetectNeg1,,566.09,566.42,567.28,0.5476004,0.4315471,73,High/P_180718095152/S001/visual_pointer_movement_T090.csv,High/P_180718095152/S001/collision_pointer_movement_T090.csv,High/P_180718095152/S001/tablet_pixels_T090.csv
High,P_180718095152,1,91,6,22,569.9152,572.29,PosToNeg,-0.45,FFFF00,TriangleTarget,FF00FF|00FFFF|FFFF00,TriangleTarget|SquareTarget|CircleTarget,0.8,1,Success,FFFF00,CircleTarget,DetectNeg0|DetectPos1,,570.42,570.81,571.57,0.4696289,0.4025776,74,High/P_180718095152/S001/visual_pointer_movement_T091.csv,High/P_180718095152/S001/collision_pointer_movement_T091.csv,High/P_180718095152/S001/tablet_pixels_T091.csv
High,P_180718095152,1,92,6,23,574.3958,575.19,PosToNeg,-0.5142857,FFFF00,TriangleTarget,00FFFF|FF00FF|FFFF00,TriangleTarget|SquareTarget|CircleTarget,0.8,1,MiddleMovedEarly,,,DetectNeg0|DetectPos1,IntermediateCircle,574.81,575.18,,0.5300685,,,High/P_180718095152/S001/visual_pointer_movement_T092.csv,High/P_180718095152/S001/collision_pointer_movement_T092.csv,High/P_180718095152/S001/tablet_pixels_T092.csv
High,P_180718095152,1,93,6,24,577.4408,579.7,PosToNeg,-0.5785714,FFFF00,TriangleTarget,FF00FF|00FFFF|FFFF00,TriangleTarget|SquareTarget|CircleTarget,0.8,1,Success,FFFF00,CircleTarget,DetectNeg0|DetectPos1,,577.99,578.33,579.24,0.5666931,0.5151822,75,High/P_180718095152/S001/visual_pointer_movement_T093.csv,High/P_180718095152/S001/collision_pointer_movement_T093.csv,High/P_180718095152/S001/tablet_pixels_T093.csv
High,P_180718095152,1,94,6,25,581.5947,583.75,PosToNeg,-0.6428571,FFFF00,SquareTarget,FFFF00|00FFFF|FF00FF,SquareTarget|CircleTarget|TriangleTarget,0.8,1,Success,FFFF00,SquareTarget,DetectNeg0|DetectPos1,,582.03,582.4,583.3,0.3038121,0.4439807,76,High/P_180718095152/S001/visual_pointer_movement_T094.csv,High/P_180718095152/S001/collision_pointer_movement_T094.csv,High/P_180718095152/S001/tablet_pixels_T094.csv
High,P_180718095152,1,95,6,26,585.8649,587.88,PosToNeg,-0.7071428,FF00FF,TriangleTarget,00FFFF|FF00FF|FFFF00,SquareTarget|CircleTarget|TriangleTarget,0.8,1,Success,FF00FF,CircleTarget,DetectNeg0|DetectPos1,,586.25,586.61,587.45,0.4987339,0.4717791,77,High/P_180718095152/S001/visual_pointer_movement_T095.csv,High/P_180718095152/S001/collision_pointer_movement_T095.csv,High/P_180718095152/S001/tablet_pixels_T095.csv
High,P_180718095152,1,96,6,27,590.0765,592.05,PosToNeg,-0.7714285,FF00FF,CircleTarget,FF00FF|00FFFF|FFFF00,SquareTarget|CircleTarget|TriangleTarget,0.8,1,Success,FF00FF,SquareTarget,DetectNeg0|DetectPos1,,590.49,590.84,591.62,0.5520493,0.4374643,78,High/P_180718095152/S001/visual_pointer_movement_T096.csv,High/P_180718095152/S001/collision_pointer_movement_T096.csv,High/P_180718095152/S001/tablet_pixels_T096.csv
High,P_180718095152,1,97,6,28,594.0875,595.99,PosToNeg,-0.8357143,FF00FF,SquareTarget,FFFF00|FF00FF|00FFFF,CircleTarget|TriangleTarget|SquareTarget,0.8,1,Success,FF00FF,TriangleTarget,DetectNeg0|DetectPos1,,594.47,594.79,595.56,0.4301428,0.3329153,79,High/P_180718095152/S001/visual_pointer_movement_T097.csv,High/P_180718095152/S001/collision_pointer_movement_T097.csv,High/P_180718095152/S001/tablet_pixels_T097.csv
High,P_180718095152,1,98,6,29,598.051,600.15,PosToNeg,-0.9,FFFF00,SquareTarget,00FFFF|FF00FF|FFFF00,TriangleTarget|CircleTarget|SquareTarget,0.8,1,Success,FFFF00,SquareTarget,DetectNeg0|DetectPos1,,598.47,598.8,599.6,0.5216709,0.5126256,80,High/P_180718095152/S001/visual_pointer_movement_T098.csv,High/P_180718095152/S001/collision_pointer_movement_T098.csv,High/P_180718095152/S001/tablet_pixels_T098.csv
