experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,position_rel,start_color_string,start_sprite_string,target_colors_string,target_sprites_string,start_movement_timeout,middle_movement_timeout,outcome,chosen_color,chosen_sprite,direction,hit_object,moved_from_start_timestamp,reached_middle_timestamp,moved_from_middle_timestamp,start_wait_time,middle_wait_time,current_score,visual_pointer_movement_relpath,collision_pointer_movement_relpath,tablet_pixels_relpath
High,P_180717143347,1,59,5,19,512.3552,515.4,NegToPos,0.2571428,FF00FF,CircleTarget,00FFFF|FFFF00|FF00FF,TriangleTarget|SquareTarget|CircleTarget,0.8,1,Success,FF00FF,CircleTarget,DetectPos0|DetectPos1,,512.93,513.63,514.98,0.3239943,0.4407925,43,High/P_180717143347/S001/visual_pointer_movement_T059.csv,High/P_180717143347/S001/collision_pointer_movement_T059.csv,High/P_180717143347/S001/tablet_pixels_T059.csv
High,P_180717143347,1,60,5,20,517.4751,520.14,NegToPos,0.3214286,FFFF00,CircleTarget,FF00FF|FFFF00|00FFFF,TriangleTarget|CircleTarget|SquareTarget,0.8,1,Success,FFFF00,CircleTarget,DetectPos0|DetectPos1,,518.14,518.78,519.72,0.4728772,0.5216498,44,High/P_180717143347/S001/visual_pointer_movement_T060.csv,High/P_180717143347/S001/collision_pointer_movement_T060.csv,High/P_180717143347/S001/tablet_pixels_T060.csv
High,P_180717143347,1,61,5,21,522.3728,525.3,NegToPos,0.3857143,00FFFF,CircleTarget,FFFF00|FF00FF|00FFFF,TriangleTarget|SquareTarget|CircleTarget,0.8,1,Success,00FFFF,CircleTarget,DetectPos0|DetectNeg1,,523.03,523.8,524.92,0.3723425,0.4528285,45,High/P_180717143347/S001/visual_pointer_movement_T061.csv,High/P_180717143347/S001/collision_pointer_movement_T061.csv,High/P_180717143347/S001/tablet_pixels_T061.csv
High,P_180717143347,1,62,5,22,527.4278,530.31,NegToPos,0.45,FFFF00,SquareTarget,FFFF00|00FFFF|FF00FF,CircleTarget|TriangleTarget|SquareTarget,0.8,1,Success,FFFF00,CircleTarget,DetectPos0|DetectPos1,,527.98,528.72,529.88,0.4661998,0.521938,46,High/P_180717143347/S001/visual_pointer_movement_T062.csv,High/P_180717143347/S001/collision_pointer_movement_T062.csv,High/P_180717143347/S001/tablet_pixels_T062.csv
High,P_180717143347,1,63,5,23,532.4915,535.59,NegToPos,0.5142857,FFFF00,SquareTarget,00FFFF|FFFF00|FF00FF,SquareTarget|CircleTarget|TriangleTarget,0.8,1,Success,FFFF00,CircleTarget,DetectPos0|DetectNeg1,,533.15,533.84,535.13,0.5153803,0.4982557,47,High/P_180717143347/S001/visual_pointer_movement_T063.csv,High/P_180717143347/S001/collision_pointer_movement_T063.csv,High/P_180717143347/S001/tablet_pixels_T063.csv
High,P_180717143347,1,64,5,24,537.1962,539.85,NegToPos,0.5785714,FFFF00,TriangleTarget,00FFFF|FF00FF|FFFF00,TriangleTarget|SquareTarget|CircleTarget,0.8,1,Success,FFFF00,CircleTarget,DetectPos0|DetectNeg1,,537.67,538.34,539.35,0.4316729,0.5481134,48,High/P_180717143347/S001/visual_pointer_movement_T064.csv,High/P_180717143347/S001/collision_pointer_movement_T064.csv,High/P_180717143347/S001/tablet_pixels_T064.csv
High,P_180717143347,1,65,5,25,541.9583,544.65,NegToPos,0.6428571,FF00FF,TriangleTarget,FFFF00|FF00FF|00FFFF,TriangleTarget|SquareTarget|CircleTarget,0.8,1,Success,FF00FF,SquareTarget,DetectPos0|DetectNeg1,,542.63,543.25,544.23,0.4034107,0.5055099,49,High/P_180717143347/S001/visual_pointer_movement_T065.csv,High/P_180717143347/S001/collision_pointer_movement_T065.csv,High/P_180717143347/S001/tablet_pixels_T065.csv
High,P_180717143347,1,66,5,26,546.5934,549.48,NegToPos,0.7071428,FFFF00,CircleTarget,FF00FF|FFFF00|00FFFF,CircleTarget|TriangleTarget|SquareTarget,0.8,1,Success,FFFF00,TriangleTarget,DetectPos0|DetectNeg1,,547.21,547.85,549.02,0.4798116,0.5123607,50,High/P_180717143347/S001/visual_pointer_movement_T066.csv,High/P_180717143347/S001/collision_pointer_movement_T066.csv,High/P_180717143347/S001/tablet_pixels_T066.csv
High,P_180717143347,1,67,5,27,551.4461,554.72,NegToPos,0.7714285,FFFF00,SquareTarget,FF00FF|FFFF00|00FFFF,TriangleTarget|CircleTarget|SquareTarget,0.8,1,Success,FFFF00,CircleTarget,DetectPos0|DetectNeg1,,552.01,552.59,554.32,0.5047222,0.3558673,51,High/P_180717143347/S001/visual_pointer_movement_T067.csv,High/P_180717143347/S001/collision_pointer_movement_T067.csv,High/P_180717143347/S001/tablet_pixels_T067.csv
High,P_180717143347,1,68,5,28,556.6777,559.14,NegToPos,0.8357143,00FFFF,SquareTarget,00FFFF|FF00FF|FFFF00,TriangleTarget|CircleTarget|SquareTarget,0.8,1,Success,00FFFF,TriangleTarget,DetectPos0|DetectNeg1,,557.25,557.76,558.77,0.4554809,0.4421976,52,High/P_180717143347/S001/visual_pointer_movement_T068.csv,High/P_180717143347/S001/collision_pointer_movement_T068.csv,High/P_180717143347/S001/tablet_pixels_T068.csv
High,P_180717143347,1,69,5,29,561.0001,563.37,NegToPos,0.9,00FFFF,CircleTarget,00FFFF|FF00FF|FFFF00,CircleTarget|TriangleTarget|SquareTarget,0.8,1,Success,00FFFF,CircleTarget,DetectPos0|DetectNeg1,,561.54,562.02,562.94,0.3058905,0.4792568,53,High/P_180717143347/S001/visual_pointer_movement_T069.csv,High/P_180717143347/S001/collision_pointer_movement_T069.csv,High/P_180717143347/S001/tablet_pixels_T069.csv
High,P_180717143347,1,70,6,1,565.4681,567.88,PosToNeg,0.9,00FFFF,TriangleTarget,FFFF00|FF00FF|00FFFF,TriangleTarget|CircleTarget|SquareTarget,0.8,1,Success,00FFFF,SquareTarget,DetectPos0|DetectNeg1,,566.07,566.51,567.47,0.4423366,0.4620686,54,High/P_180717143347/S001/visual_pointer_movement_T070.csv,High/P_180717143347/S001/collision_pointer_movement_T070.csv,High/P_180717143347/S001/tablet_pixels_T070.csv
High,P_180717143347,1,71,6,2,569.9036,572.4,PosToNeg,0.8357143,FFFF00,TriangleTarget,00FFFF|FFFF00|FF00FF,SquareTarget|TriangleTarget|CircleTarget,0.8,1,Success,FFFF00,TriangleTarget,DetectPos0|DetectNeg1,,570.4,570.91,571.99,0.5578765,0.4551018,55,High/P_180717143347/S001/visual_pointer_movement_T071.csv,High/P_180717143347/S001/collision_pointer_movement_T071.csv,High/P_180717143347/S001/tablet_pixels_T071.csv
High,P_180717143347,1,72,6,3,574.3971,576.92,PosToNeg,0.7714285,FF00FF,TriangleTarget,00FFFF|FF00FF|FFFF00,CircleTarget|TriangleTarget|SquareTarget,0.8,1,Success,FF00FF,TriangleTarget,DetectPos0|DetectNeg1,,574.98,575.5,576.48,0.3041449,0.5155145,56,High/P_180717143347/S001/visual_pointer_movement_T072.csv,High/P_180717143347/S001/collision_pointer_movement_T072.csv,High/P_180717143347/S001/tablet_pixels_T072.csv
High,P_180717143347,1,73,6,4,579.172,581.67,PosToNeg,0.7071428,00FFFF,SquareTarget,FFFF00|00FFFF|FF00FF,SquareTarget|TriangleTarget|CircleTarget,0.8,1,Success,00FFFF,TriangleTarget,DetectPos0|DetectNeg1,,579.65,580.26,581.24,0.5689215,0.3503857,57,High/P_180717143347/S001/visual_pointer_movement_T073.csv,High/P_180717143347/S001/collision_pointer_movement_T073.csv,High/P_180717143347/S001/tablet_pixels_T073.csv
High,P_180717143347,1,74,6,5,583.9355,586.66,PosToNeg,0.6428571,FF00FF,CircleTarget,FF00FF|FFFF00|00FFFF,CircleTarget|SquareTarget|TriangleTarget,0.8,1,Success,FF00FF,CircleTarget,DetectPos0|DetectNeg1,,584.57,585.19,586.21,0.3056628,0.4846385,58,High/P_180717143347/S001/visual_pointer_movement_T074.csv,High/P_180717143347/S001/collision_pointer_movement_T074.csv,High/P_180717143347/S001/tablet_pixels_T074.csv
High,P_180717143347,1,75,6,6,588.7736,591.28,PosToNeg,0.5785714,FFFF00,CircleTarget,FFFF00|FF00FF|00FFFF,SquareTarget|CircleTarget|TriangleTarget,0.8,1,Success,FFFF00,SquareTarget,DetectPos0|DetectNeg1,,589.22,589.92,590.86,0.5457257,0.5537421,59,High/P_180717143347/S001/visual_pointer_movement_T075.csv,High/P_180717143347/S001/collision_pointer_movement_T075.csv,High/P_180717143347/S001/tablet_pixels_T075.csv
High,P_180717143347,1,76,6,7,593.316,596.15,PosToNeg,0.5142857,FF00FF,TriangleTarget,FF00FF|00FFFF|FFFF00,SquareTarget|TriangleTarget|CircleTarget,0.8,1,Success,FF00FF,SquareTarget,DetectPos0|DetectNeg1,,593.91,594.63,595.64,0.4654065,0.3034244,60,High/P_180717143347/S001/visual_pointer_movement_T076.csv,High/P_180717143347/S001/collision_pointer_movement_T076.csv,High/P_180717143347/S001/tablet_pixels_T076.csv
High,P_180717143347,1,77,6,8,598.3525,601.49,PosToNeg,0.45,FFFF00,TriangleTarget,FFFF00|00FFFF|FF00FF,TriangleTarget|SquareTarget|CircleTarget,0.8,1,Success,FFFF00,TriangleTarget,DetectPos0|DetectNeg1,,598.89,599.68,601.01,0.5226169,0.4901056,61,High/P_180717143347/S001/visual_pointer_movement_T077.csv,High/P_180717143347/S001/collision_pointer_movement_T077.csv,High/P_180717143347/S001/tablet_pixels_T077.csv
High,P_180717143347,1,78,6,9,603.384,604.8193,PosToNeg,0.3857143,00FFFF,CircleTarget,FFFF00|FF00FF|00FFFF,CircleTarget|SquareTarget|TriangleTarget,0.8,1,TimeoutStartMoved,,,DetectPos0|DetectNeg1,VisualPointer,604.01,,,0.3406465,,,High/P_180717143347/S001/visual_pointer_movement_T078.csv,High/P_180717143347/S001/collision_pointer_movement_T078.csv,High/P_180717143347/S001/tablet_pixels_T078.csv
High,P_180717143347,1,79,6,10,606.9031,610.05,PosToNeg,0.3214286,FFFF00,SquareTarget,FF00FF|FFFF00|00FFFF,TriangleTarget|SquareTarget|CircleTarget,0.8,1,Success,FFFF00,SquareTarget,DetectPos0|DetectPos1,,607.32,608,609.57,0.566349,0.5223471,62,High/P_180717143347/S001/visual_pointer_movement_T079.csv,High/P_180717143347/S001/collision_pointer_movement_T079.csv,High/P_180717143347/S001/tablet_pixels_T079.csv
High,P_180717143347,1,80,6,11,611.806,614.56,PosToNeg,0.2571428,00FFFF,CircleTarget,00FFFF|FFFF00|FF00FF,TriangleTarget|CircleTarget|SquareTarget,0.8,1,Success,00FFFF,TriangleTarget,DetectPos0|DetectPos1,,612.39,613.06,614.14,0.5731854,0.4925584,63,High/P_180717143347/S001/visual_pointer_movement_T080.csv,High/P_180717143347/S001/collision_pointer_movement_T080.csv,High/P_180717143347/S001/tablet_pixels_T080.csv
High,P_180717143347,1,81,6,12,616.6047,619.09,PosToNeg,0.1928571,FF00FF,CircleTarget,00FFFF|FF00FF|FFFF00,TriangleTarget|SquareTarget|CircleTarget,0.8,1,Success,FF00FF,SquareTarget,DetectPos0|DetectPos1,,617.16,617.84,618.67,0.5809979,0.3451961,64,High/P_180717143347/S001/visual_pointer_movement_T081.csv,High/P_180717143347/S001/collision_pointer_movement_T081.csv,High/P_180717143347/S001/tablet_pixels_T081.csv
High,P_180717143347,1,82,6,13,620.7587,623.47,PosToNeg,0.1285714,FF00FF,SquareTarget,FF00FF|00FFFF|FFFF00,CircleTarget|SquareTarget|TriangleTarget,0.8,1,Success,FF00FF,CircleTarget,DetectPos0|DetectPos1,,621.3,622.04,622.9,0.48835,0.4612656,65,High/P_180717143347/S001/visual_pointer_movement_T082.csv,High/P_180717143347/S001/collision_pointer_movement_T082.csv,High/P_180717143347/S001/tablet_pixels_T082.csv
High,P_180717143347,1,83,6,14,625.4772,627.9,PosToNeg,0.06428571,00FFFF,CircleTarget,00FFFF|FF00FF|FFFF00,TriangleTarget|CircleTarget|SquareTarget,0.8,1,Success,00FFFF,TriangleTarget,DetectPos0|DetectPos1,,626.02,626.72,627.49,0.4515651,0.3331866,66,High/P_180717143347/S001/visual_pointer_movement_T083.csv,High/P_180717143347/S001/collision_pointer_movement_T083.csv,High/P_180717143347/S001/tablet_pixels_T083.csv
High,P_180717143347,1,84,6,15,629.9927,632.52,PosToNeg,0,00FFFF,SquareTarget,FFFF00|00FFFF|FF00FF,SquareTarget|TriangleTarget|CircleTarget,0.8,1,Success,00FFFF,TriangleTarget,DetectPos0|DetectPos1,,630.42,631.19,632.11,0.5928705,0.4914822,67,High/P_180717143347/S001/visual_pointer_movement_T084.csv,High/P_180717143347/S001/collision_pointer_movement_T084.csv,High/P_180717143347/S001/tablet_pixels_T084.csv
High,P_180717143347,1,85,6,16,634.5484,637.2,PosToNeg,-0.06428571,FF00FF,TriangleTarget,FFFF00|00FFFF|FF00FF,CircleTarget|TriangleTarget|SquareTarget,0.8,1,Success,FF00FF,SquareTarget,DetectPos0|DetectPos1,,635.07,635.74,636.68,0.4824888,0.5014501,68,High/P_180717143347/S001/visual_pointer_movement_T085.csv,High/P_180717143347/S001/collision_pointer_movement_T085.csv,High/P_180717143347/S001/tablet_pixels_T085.csv
High,P_180717143347,1,86,6,17,639.2659,641.85,PosToNeg,-0.1285714,00FFFF,TriangleTarget,FFFF00|00FFFF|FF00FF,SquareTarget|CircleTarget|TriangleTarget,0.8,1,Success,00FFFF,CircleTarget,DetectPos0|DetectPos1,,639.82,640.5,641.36,0.4034892,0.3985426,69,High/P_180717143347/S001/visual_pointer_movement_T086.csv,High/P_180717143347/S001/collision_pointer_movement_T086.csv,High/P_180717143347/S001/tablet_pixels_T086.csv
High,P_180717143347,1,87,6,18,643.1819,645.79,PosToNeg,-0.1928571,FFFF00,CircleTarget,FF00FF|00FFFF|FFFF00,SquareTarget|CircleTarget|TriangleTarget,0.8,1,Success,FFFF00,TriangleTarget,DetectPos0|DetectPos1,,643.85,644.55,645.29,0.3065868,0.3684191,70,High/P_180717143347/S001/visual_pointer_movement_T087.csv,High/P_180717143347/S001/collision_pointer_movement_T087.csv,High/P_180717143347/S001/tablet_pixels_T087.csv
High,P_180717143347,1,88,6,19,647.873,650.87,PosToNeg,-0.2571428,FFFF00,CircleTarget,FF00FF|00FFFF|FFFF00,SquareTarget|CircleTarget|TriangleTarget,0.8,1,Success,FFFF00,TriangleTarget,DetectPos0|DetectPos1,,648.76,649.4,650.41,0.3020974,0.5154149,71,High/P_180717143347/S001/visual_pointer_movement_T088.csv,High/P_180717143347/S001/collision_pointer_movement_T088.csv,High/P_180717143347/S001/tablet_pixels_T088.csv
High,P_180717143347,1,89,6,20,652.8741,655.75,PosToNeg,-0.3214286,00FFFF,SquareTarget,00FFFF|FFFF00|FF00FF,TriangleTarget|SquareTarget|CircleTarget,0.8,1,Success,00FFFF,TriangleTarget,DetectPos0|DetectPos1,,653.58,654.3,655.23,0.3878331,0.4049606,72,High/P_180717143347/S001/visual_pointer_movement_T089.csv,High/P_180717143347/S001/collision_pointer_movement_T089.csv,High/P_180717143347/S001/tablet_pixels_T089.csv
High,P_180717143347,1,90,6,21,657.6769,660.53,PosToNeg,-0.3857143,FF00FF,CircleTarget,FF00FF|FFFF00|00FFFF,SquareTarget|CircleTarget|TriangleTarget,0.8,1,Success,FF00FF,SquareTarget,DetectPos0|DetectPos1,,658.49,659.21,660.05,0.337318,0.3934833,73,High/P_180717143347/S001/visual_pointer_movement_T090.csv,High/P_180717143347/S001/collision_pointer_movement_T090.csv,High/P_180717143347/S001/tablet_pixels_T090.csv
High,P_180717143347,1,91,6,22,662.4695,665.29,PosToNeg,-0.45,FF00FF,SquareTarget,FFFF00|00FFFF|FF00FF,CircleTarget|TriangleTarget|SquareTarget,0.8,1,Success,FF00FF,SquareTarget,DetectPos0|DetectPos1,,663.17,663.97,664.83,0.426281,0.4351382,74,High/P_180717143347/S001/visual_pointer_movement_T091.csv,High/P_180717143347/S001/collision_pointer_movement_T091.csv,High/P_180717143347/S001/tablet_pixels_T091.csv
High,P_180717143347,1,92,6,23,667.2521,670.07,PosToNeg,-0.5142857,FF00FF,TriangleTarget,FFFF00|00FFFF|FF00FF,SquareTarget|TriangleTarget|CircleTarget,0.8,1,Success,FF00FF,CircleTarget,DetectNeg0|DetectPos1,,667.94,668.73,669.64,0.4004561,0.5385405,75,High/P_180717143347/S001/visual_pointer_movement_T092.csv,High/P_180717143347/S001/collision_pointer_movement_T092.csv,High/P_180717143347/S001/tablet_pixels_T092.csv
High,P_180717143347,1,93,6,24,672.4556,674.86,PosToNeg,-0.5785714,FFFF00,SquareTarget,FF00FF|FFFF00|00FFFF,SquareTarget|CircleTarget|TriangleTarget,0.8,1,Success,FFFF00,CircleTarget,DetectNeg0|DetectPos1,,672.99,673.56,674.38,0.5608068,0.3658133,76,High/P_180717143347/S001/visual_pointer_movement_T093.csv,High/P_180717143347/S001/collision_pointer_movement_T093.csv,High/P_180717143347/S001/tablet_pixels_T093.csv
High,P_180717143347,1,94,6,25,677.2379,679.72,PosToNeg,-0.6428571,FFFF00,SquareTarget,00FFFF|FF00FF|FFFF00,CircleTarget|TriangleTarget|SquareTarget,0.8,1,Success,FFFF00,SquareTarget,DetectNeg0|DetectPos1,,677.78,678.3,679.24,0.4065963,0.340425,77,High/P_180717143347/S001/visual_pointer_movement_T094.csv,High/P_180717143347/S001/collision_pointer_movement_T094.csv,High/P_180717143347/S001/tablet_pixels_T094.csv
High,P_180717143347,1,95,6,26,681.8188,684.33,PosToNeg,-0.7071428,00FFFF,SquareTarget,00FFFF|FFFF00|FF00FF,SquareTarget|TriangleTarget|CircleTarget,0.8,1,WrongTarget,FFFF00,TriangleTarget,DetectNeg0|DetectPos1,,682.29,682.74,683.95,0.3483965,0.3676085,,High/P_180717143347/S001/visual_pointer_movement_T095.csv,High/P_180717143347/S001/collision_pointer_movement_T095.csv,High/P_180717143347/S001/tablet_pixels_T095.csv
High,P_180717143347,1,96,6,27,685.9167,688.55,PosToNeg,-0.7714285,FFFF00,TriangleTarget,FF00FF|00FFFF|FFFF00,CircleTarget|TriangleTarget|SquareTarget,0.8,1,Success,FFFF00,SquareTarget,DetectNeg0|DetectPos1,,686.64,687.06,688.13,0.3683806,0.5965468,78,High/P_180717143347/S001/visual_pointer_movement_T096.csv,High/P_180717143347/S001/collision_pointer_movement_T096.csv,High/P_180717143347/S001/tablet_pixels_T096.csv
High,P_180717143347,1,97,6,28,690.7307,693.24,PosToNeg,-0.8357143,FF00FF,SquareTarget,FFFF00|00FFFF|FF00FF,TriangleTarget|CircleTarget|SquareTarget,0.8,1,Success,FF00FF,SquareTarget,DetectNeg0|DetectPos1,,691.19,691.67,692.56,0.5932279,0.5048073,79,High/P_180717143347/S001/visual_pointer_movement_T097.csv,High/P_180717143347/S001/collision_pointer_movement_T097.csv,High/P_180717143347/S001/tablet_pixels_T097.csv
High,P_180717143347,1,98,6,29,695.4052,697.88,PosToNeg,-0.9,00FFFF,TriangleTarget,00FFFF|FFFF00|FF00FF,CircleTarget|SquareTarget|TriangleTarget,0.8,1,Success,00FFFF,CircleTarget,DetectNeg0|DetectPos1,,695.99,696.45,697.43,0.4640577,0.5514283,80,High/P_180717143347/S001/visual_pointer_movement_T098.csv,High/P_180717143347/S001/collision_pointer_movement_T098.csv,High/P_180717143347/S001/tablet_pixels_T098.csv
